"LER 15-005-00 for Clinton Power Station, Unit 1, Regarding Containment Ventilation Radiation Monitors Inoperable during Operations with the Potential for Draining the Reactor Vessel Activities.",ML16081A134,2016-03-29,2016-03-16,332.4 Kb,5
"LER 16-004-00 for Calvert Cliffs, Unit 1 Regarding High Energy Line Break Barrier Breeched Due to Human Performance Error Causing Both Service Water Trains to be Inoperable.",ML16204A377,2016-08-01,2016-07-20,333.13 Kb,7
LER 15-006-01 for James A. FizPatrick Regarding Transitory Secondary Containment Differential Pressure Excursions.,ML16035A444,2016-02-12,2016-02-04,333.19 Kb,6
"LER 16-001-00 for Arkansas Nuclear One, Unit 2, Regarding Failure of One Emergency Diesel Generator and Subsequent Required Shutdown.",ML16320A437,2016-11-23,2016-11-15,333.43 Kb,7
"LER 16-010-00 for Indian Point, Unit 2 Regarding Safety System Functional Failure Due to an Inoperable Containment Caused by a Through Wall Defect in a Service Water Supply Pipe Elbow to the 24 Fan Cooler Unit.",ML17003A008,2017-01-11,2016-12-21,336.28 Kb,7
LER 16-006-00 for Davis-Besse Nuclear Power Station Unit 1 RE: Potential to Trip Emergency Diesel Generator on High Crankcase Pressure.,ML16230A488,2016-08-25,2016-08-15,339 Kb,6
"LER 15-010-00 for Quad Cities, Unit 1, Regarding Loss of Control Room Emergency Ventilation System Due to Differential Pressure Switch Failure.",ML16053A068,2016-03-28,2016-02-05,339.3 Kb,5
"LER 16-006-00 for Grand Gulf, Unit 1, Regarding Multiple Valid Engineered Safety Feature Actuations.",ML16242A156,2016-09-07,2016-08-29,342.42 Kb,6
"LER 16-007-00 for Grand Gulf, Unit 1, Regarding Technical Specification Shutdown due to Loss of Residual Heat Removal Pump.",ML16312A394,2016-11-16,2016-11-07,342.64 Kb,6
"LER 16-002-00 for Comanche Peak, Unit 1, Regarding Unanalyzed Condition Involving Potential Moderate Energy Line Break.",ML16330A499,2016-12-06,2016-11-10,342.87 Kb,7
LER 16-003-00 for Pilgrim Nuclear Power Station Regarding Spent Fuel Storage Design Feature Exceeded.,ML16202A052,2016-07-28,2016-07-11,343.31 Kb,8
LER 16-004-00 for Pilgrim Nuclear Power Station Regarding Salt Service Water Pump B Past Operability - Operation or Condition Prohibited by Technical Specifications.,ML16202A053,2016-07-28,2016-07-11,347.52 Kb,8
"LER 16-008-00 for Davis-Besse Nuclear Power Station, Unit 1 Regarding Application of Technical Specification for the Safety Features Actuation System Instrumentation.",ML16245A294,2016-09-12,2016-08-30,348.64 Kb,6
"LER 16-003-00 for Quad Cities Nuclear Power Station Unit 2 RE: Drywell/Suppression Chamber Differential Pressure, Primary Containment Oxygen Concentration Technical Specification Compliance.",ML16230A233,2016-08-25,2016-07-25,349.21 Kb,6
"LER 16-003-00 for Arkansas Nuclear One, Unit 1, Regarding Tornado Missile Vulnerabilities Resulting in Unanalyzed Condition.",ML16293A664,2016-10-27,2016-10-19,350.22 Kb,8
"LER 17-002-00 for Three Mile Island, Unit 1 Regarding Leak at High Pressure Connection on Reactor Coolant Pump ""A"" Thermal Barrier.",ML17038A405,2017-02-15,2017-02-06,351.54 Kb,6
LER 15-005-01 for Indian Point 3 RE: Automatic Reactor Trip Due to a Turbine-Generator Trip Caused by the Trip of 345kV  Main Generator output Breaker 3 due to a Failure of South Ring Bus 345kV Breaker 5.,ML16263A290,2016-09-27,2016-09-14,352.41 Kb,7
LER 16-002-00 for Oyster Creek Regarding Control Rod Drive Cooling Water System Isolation Scram Time Testing Not Performed.,ML16139A033,2016-05-26,2016-05-12,353.95 Kb,6
LER 16-004-00 for Indian Point 2 re Unanalyzed Condition Due to Degraded Reactor Baffle-Former Bolts.,ML16159A219,2016-06-08,2016-05-31,354.62 Kb,7
"LER 14-002-01 for River Bend Station, Unit 1 Regarding Reactor Scram Due to Average Power Range Monitor High-flux Signal Following a Malfunction of the Main Turbine Electro-hydraulic System.",ML16235A484,2016-08-30,2016-08-17,356.02 Kb,7
"LER 15-004-01 for Palo Verde, Unit 3, Regarding Condition Prohibited by Technical Specifications 3.0.4 and 3.7.2 Due to an Inoperable Main Steam Isolation Valve.",ML16039A296,2016-02-17,2016-02-05,357.58 Kb,7
"LER 16-001-00 for Perry Nuclear Power Plant Regarding Drywell Leakage, Level 8 Automatic SCRAM and APRM Loss of Safety Function.",ML16085A012,2016-04-04,2016-03-23,357.73 Kb,8
LER 15-002-01 for Duane Arnold Regarding Unanalyzed Condition Due to Degraded Primary Containment Suppression Pool Coating.,ML16034A217,2016-02-11,2016-01-28,360.2 Kb,6
"LER 16-001-00 for Sequoyah, Unit 1, Regarding Automatic Safety Injection due to Low Steam Line Pressure on Loop 2 Main Steam.",ML16104A392,2016-04-21,2016-04-11,360.8 Kb,8
"LER 16-003-00 for Hope Creek, Unit 1, Regarding As-Found Values for Safety Relief Valve Lift Set Points Exceed Technical Specification Allowable Limit.",ML16355A181,2016-12-29,2016-12-20,365.22 Kb,6
"LER 16-001-01 for Palo Verde, Unit 3, Regarding Control Room Essential Filtration System Air Filtration Unit Failure Resulting in a Condition Prohibited by Technical Specifications.",ML17010A416,2017-01-19,2017-01-10,368.76 Kb,6
"LER 16-008-00 for Grand Gulf Nuclear Station, Unit 1 Regarding Entry into Mode of Applicability with the Alternate Decay Heat Removal System Inoperable.",ML16301A152,2016-11-04,2016-10-27,369.23 Kb,4
"LER 14-004-01 for Indian Point Unit 3, Regarding Automatic Reactor Trip as a Result of Meeting the Trip Logic for Over Temperature Delta Temperature During Reactor Protection System Pressurizer Pressure Calibration.",ML16224B012,2016-08-19,2016-08-01,370.7 Kb,7
"LER 16-002-00 for Braidwood, Unit 1, Regarding Inadequate Protection from Tornado Missiles Identified Due to Non-Conforming Design Conditions.",ML16201A336,2016-07-27,2016-07-19,372.69 Kb,6
"LER 16-002-00 for Calvert Cliffs, Unit 1, Regarding Pressurizer Safety Relief Nozzle Dissimilar Metal Weld Flaw Exceeded American Society of Mechanical Engineers Code Allowable Limit.",ML16106A304,2016-04-25,2016-04-14,372.78 Kb,7
LER 16-002-00 for Hope Creek Generating Station Regarding High Pressure Coolant Injection System Inoperable.,ML16279A359,2016-10-14,2016-10-05,373.69 Kb,6
LER 16-003-01 for Pilgrim Nuclear Power Station Regarding Spent Fuel Storage Design Feature Exceeded.,ML16271A186,2016-10-05,2016-09-15,374.92 Kb,8
LER 16-004-00 for Hope Creek Regarding Operations With a Potential to Drain the Reactor Vessel (OPDRV) Without Secondary Containment.,ML16355A191,2016-12-29,2016-12-20,376.09 Kb,6
"LER 15-001-00 for Calvert Cliffs, Unit 2, Regarding Manual Reactor Trip Due to Steam Generator Feed Pump 22 Trip.",ML16029A378,2016-02-08,2016-01-27,378.38 Kb,6
LER 16-03-001 for Perry Nuclear Power Plant Re: Loss of Safety Related Electrical Bus Results in a Loss of Shutdown Cooling.,ML16364A210,2017-01-09,2016-12-21,379.51 Kb,6
LER 15-001-01 for Indian Point 2 Regarding Technical Specification (TS) Prohibited Condition Due to an Inoperable Containment Caused by a  Service Water Pipe Leak with a Flaw Size that Results in Exceeding the Allowed Leakage Rate for Containment.,ML16281A487,2016-10-18,2016-09-29,385.72 Kb,7
LER 16-001-00 for Hope Creek Regarding High Pressure Coolant Injection System Found to be Inoperable During Testing.,ML16278A094,2016-10-13,2016-10-04,389.62 Kb,6
LER 15-008-01 for Indian Point Unit 3 RE: Automatic Reactor Trip Due to a Turbine-Generator Trip as a Result of a Fault on 345  kV Feeder W96 Tower Lines Caused by Pre-Existing Degraded Insulator.,ML16256A781,2016-09-20,2016-09-06,390.25 Kb,7
"LER 15-002-00 for Callaway, Unit 1, Regarding Manual Auxiliary Feedwater System Actuation.",ML16251A271,2016-09-15,2016-09-07,391.16 Kb,7
"LER 16-002-00 for Grand Gulf, Unit 1, Regarding Automatic Actuation of the Reactor Protection System Due to ""B"" Main Transformer Wiring.",ML16146A768,2016-06-03,2016-05-25,392.05 Kb,7
"LER 16-001-00 for Fort Calhoun, Unit 1 Regarding Technical Specification Violation due to Installation of an Unqualified Part in a Radiation Monitor.",ML16099A274,2016-04-18,2016-04-08,401.5 Kb,4
"LER 15-001-01 for D.C. Cook, Unit 2, Regarding Manual Reactor Trip Due to a Secondary Plant Transient.",ML16020A452,2016-01-28,2016-01-15,404 Kb,7
LER 15-004-01 for Indian Point Unit No. 3 Regarding Automatic Reactor Trip Due to a Turbine-Generator Trip Caused by a Failure of the 31 Main Transformer.,ML16263A291,2016-09-27,2016-09-14,405.55 Kb,7
"LER 16-001-00 for Byron, Unit 2, Regarding Manual Reactor Trip Due to Circuit Breaker Failure that Caused Actuation of Feedwater Hammer Prevention System with Automatic Isolation of Feedwater to Two Steam Generators and Low Steam Generator Levels.",ML16347A458,2016-12-20,2016-12-09,407.21 Kb,4
"LER 16-003-00 for Grand Gulf, Unit 1, Regarding Loss of Secondary Containment Safety Function During Routine Roof Inspection.",ML16158A106,2016-06-14,2016-06-06,407.92 Kb,7
"LER 16-009-00 for Davis-Besse Nuclear Power Station, Unit 1 Regarding Reactor Trip due to Rainwater Intrusion and Auxiliary Feedwater Actuation on High Steam Generator Level.",ML16319A097,2016-11-22,2016-11-09,409.65 Kb,7
LER 16-001-00 for Catawba Nuclear Station Unit 1 Regarding Mispositioned Breaker for Residual Heat Removal Loop Suction Results in Inoperable Train of Emergency Core Cooling System.,ML16179A207,2016-07-05,2016-06-23,410.01 Kb,8
"LER 16-002-01 for Hope Creek Generating Station, Unit 1 Regarding High Pressure Coolant Injection System Inoperable.",ML16335A343,2016-12-08,2016-11-30,412.33 Kb,6
LER 16-007-00 for Indian Point Unit 2 RE: Safety System Functional Failure and Common Cause Inoperability of the Emergency  Core Cooling System Due to Violation of Containment Sump Debris Barrier Integrity.,ML16229A186,2016-08-24,2016-08-09,412.67 Kb,8
"LER 16-002-00 for E.I Hatch, Unit 1, Regarding Performance of Operations With the Potential to Drain the Reactor Vessel (OPDRV) Without Secondary Containment.",ML16103A138,2016-04-20,2016-04-11,412.94 Kb,6
LER 16-009-00 for Indian Point Unit 2 Regarding Automatic Reactor Trip due to Actuation of the Trip Logic of the Reactor Protection System During Preparation for Testing.,ML16256A780,2016-09-20,2016-09-06,415.96 Kb,8
"LER 2016-001-00 for Quad Cities Nuclear Power Station, Unit 2 Regarding Main Steam Isolation Valve Local Leak Rate Tests Exceed Technical Specification Limits.",ML16155A128,2016-06-13,2016-05-19,416.09 Kb,7
"LER 16-004-00 for Davis-Besse Nuclear Power Station, Unit 1 Regarding Reactor Coolant System Hot Leg Resistance Temperature Detector Wire Insulation Degradation.",ML16159A299,2016-06-15,2016-06-06,416.91 Kb,7
"LER 15-001-01 for Callaway Plant, Unit 1,  Regarding Completion of a Shutdown Required by the Technical Specifications - TS 3.4.13.",ML16340A730,2016-12-13,2016-12-02,418.39 Kb,8
"LER 16-003-00 for Limerick, Unit 1, Regarding Plant Shutdown Required by Technical Specification Due to a Pressure Boundary Leak.",ML16139A428,2016-05-26,2016-05-18,421.25 Kb,4
"LER 15-008-00 for Indian Point, Unit 3, Regarding Automatic Reactor Trip Due to a Turbine-Generator Trip as a Result of a Fault on 345 kV Feeder W96 Tower Lines Caused by Bird Streaming.",ML16053A235,2016-03-01,2016-02-11,425.74 Kb,7
LER 16-003-02 for Pilgrim Nuclear Power Station Regarding Spent Fuel Design Feature Exceeded.,ML16333A006,2016-12-06,2016-11-18,425.81 Kb,9
"LER 16-004-01 for Davis-Besse Nuclear Power Station, Unit 1, Regarding Reactor Coolant System Hot Leg Resistance Temperature Detector Wire Insulation Degradation.",ML16245A293,2016-09-12,2016-08-30,427.2 Kb,8
"LER 16-001-00 for Grand Gulf, Unit 1, Regarding Valid Engineered Safety Feature Actuation and Temporary Loss of Residual Heat Removal.",ML16138A291,2016-05-25,2016-05-16,427.69 Kb,6
"LER 15-002-00 for Sequoyah, Unit 2, Regarding Unanalyzed Condition Due to Inoperable Containment Recirculation Drains.",ML16008A969,2016-01-19,2016-01-06,428.71 Kb,8
LER 16-002-00 for Quad Cities Nuclear Power Station Unit 2 - RE: High Pressure Coolant Injection System Declared Inoperable Due to Valve Packing Leak.,ML16183A262,2016-07-12,2016-06-24,430.33 Kb,7
"LER 16-002-00 for Brunswick Steam Electric Plant (BSEP), Units 1 and 2, Regarding Emergency Diesel Generator 3 Inoperable Due to Failure to Auto-Start.",ML16132A076,2016-05-19,2016-05-02,442.24 Kb,9
"LER 15-004-00 for Sequoyah, Unit 1, Regarding Manual Reactor Trip Due to Main Steam Isolation Valve Drifting in the Closed Direction.",ML16028A100,2016-02-05,2016-01-22,443.73 Kb,8
"LER 15-001-00 for Arkansas Nuclear One, Unit 1, Regarding Manual Reactor Trip Due to Oscillations in the Feedwater System.",ML16043A253,2016-02-23,2016-02-12,444.66 Kb,7
LER 16-002-01 FOR Brunswick Steam Electric Plant Unit 1 Regarding Emergency Diesel Generator 3 Inoperable Due to Failure to Auto-Start.,ML16230A236,2016-08-25,2016-08-08,445.38 Kb,9
"LER 16-005-00 for James A. FitzPatrick, Regarding Degraded Damper Actuator Prevented Control Room  Ventilation Exhaust Fan Start.",ML16323A201,2016-11-29,2016-11-17,449.26 Kb,5
LER 15-004-00 for Indian Point 2 Regarding Safety System Functional Failure Due to an Inoperable Containment Caused by a Flawed Elbow on the 21 Fan Cooler Unit Service Water Motor Cooling Return Pipe.,ML16057A178,2016-03-07,2016-02-18,450.62 Kb,7
"LER 15-004-01 for Sequoyah Nuclear Plant, Unit 1 re Manual Reactor Trip due to Main Steam Isolation Valve Drifting in the Closed Direction.",ML16074A393,2016-03-22,2016-03-09,454.15 Kb,8
"LER 2015-007-01 for Indian Point, Unit 3 Regarding Manual Reactor Trip Due to Decreasing Steam Generator Water Level Caused by a Miss-Wired Circuit Board in the Main Feedwater Pump Speed Control System.",ML16256A779,2016-09-20,2016-09-06,455.4 Kb,8
"LER 16-002-00 for Palo Verde, Unit 1, Regarding Reactor Trip due to Partially Open Pressurizer Main Spray Valve.",ML16309A619,2016-11-15,2016-11-04,460.15 Kb,6
"LER 15-001-00 for South Texas Project, Unit 1, Regarding Manual Reactor Trip due to Lowering Steam Generator Levels and Valid Auxiliary Feedwater System Actuation Following a Manual Main Turbine Trip",ML16067A086,2016-03-15,2016-02-18,462.44 Kb,8
LER 16-001-00 for Davis-Besse Nuclear Power Station Unit 1 Regarding Reactor Trip During Nuclear Instrumentation Calibrations and Steam Feedwater Rupture Control System Actuation on High Steam Generator Level.,ML16091A114,2016-04-08,2016-03-29,462.54 Kb,8
"LER 17-001-00 for Limerick Generating Station, Units 1 and 2 Regarding Condition Prohibited by TS due to Parts Quality Issue.",ML17027A107,2017-02-06,2017-01-27,471.65 Kb,4
"LER 16-001-00 for Limerick, Unit 2 Regarding Manual Actuation of the Reactor Protection System When Critical Due to Wiring Design Error.",ML16209A265,2016-08-04,2016-07-27,476.3 Kb,4
LER 16-002-01 for Monticello Regarding Inadequate Appendix R Fire Barrier Impacts Safe Shutdown Capability.,ML16354A653,2016-12-28,2016-12-19,479.86 Kb,5
"LER 16-001-00 for Palo Verde, Unit 3, Regarding Control Room Essential Filtration System Air Filtration Unit Failure Resulting in a Condition Prohibited by Technical Specifications.",ML16260A417,2016-09-26,2016-09-16,480.48 Kb,5
"LER 16-001-00 for Palo Verde, Unit 2, Regarding Main Steam Isolation Valve Actuator Train Inoperable Due to Low Nitrogen Pre-Charge Pressure.",ML16285A412,2016-10-19,2016-10-10,480.62 Kb,7
LER 16-001-00 for Indian Point Unit No. 3 Regarding Safety System Functional Failure Due to an Inoperable Containment Caused by a Flaw on the 31 Fan Cooler Unit Service Water Return Coil Line Affecting Containment Integrity.,ML17003A007,2017-01-11,2016-12-21,481.45 Kb,9
"LER 16-001-00 for Shearon Harris, Unit 1, Regarding Inadequate Protection from Tornado Missiles Identified Due to Nonconforming Design Conditions.",ML16245A804,2016-09-12,2016-09-01,487.58 Kb,6
LER 16-001-01 for Indian Point Unit 3 Regarding Safety System Functional Failure Due to an Inoperable Containment Caused by a Flaw on  the 31 Fan Cooler Unit Service Water Return Coil Line Affecting Containment Integrity.,ML17047A463,2017-02-27,2017-01-26,489.76 Kb,9
LER 16-008-01 for Davis-Besse Nuclear Power Station Unit 1 Regarding Application of Technical Specification for the Safety Features Actuation System Instrumentation.,ML17060A239,2017-03-09,2017-02-27,493.98 Kb,8
LER 16-001-00 for Monticello Regarding High Pressure Coolant Injection System Cracked Pipe Nipple Caused Oil Leak.,ML16140A043,2016-05-27,2016-05-18,494.38 Kb,4
"LER 16-01-001 for Perry, Unit 1, Regarding Pressure Boundary Leakage, Level 8 Automatic SCRAM, and APRM Loss of Safety Function.",ML16364A207,2017-01-09,2016-12-21,494.94 Kb,8
LER 16-003-00 for Palo Verde Nuclear Generating Station (PVNGS) Unit 1 Regarding Inoperable Containment Isolation Valve SGA-UV-1134 Due to Failure to Close During Testing.,ML16326A422,2016-11-30,2016-11-21,496.73 Kb,6
"LER 15-001-01 for Farley, Unit 2, Regarding Turbine Driven Auxiliary Feedwater Pump in a Condition Prohibited by Technical Specifications Due to a Design Issue.",ML16014A215,2016-01-26,2016-01-13,497.33 Kb,7
"LER 16-002-00 for Shearon Harris, Unit 1, Regarding 'A' Essential Services Chilled Water Chiller Trip Due to Oil Leak from Failed Tube Fitting.",ML16263A251,2016-09-27,2016-09-19,497.63 Kb,5
"LER 16-008-00 for Indian Point, Unit 2 Regarding Technical Specification Required Shutdown Due to Not Completing Weld Repairs to Defect in Service Water Pipe Elbow to Inlet Nozzle of Component Cooling Water Heat Exchanger Within TS AOT.",ML16239A395,2016-09-06,2016-08-23,500.08 Kb,9
"LER 16-001-00 for LaSalle County, Unit 2, Regarding Secondary Containment Inoperable Due to Door Interlock Doors Open.",ML16109A215,2016-04-26,2016-04-18,506.79 Kb,5
LER 16-002-00 for Pilgrim Nuclear Power Station Regarding Online Maintenance Test Configuration Prohibited By Technical Specifications.,ML16174A285,2016-06-30,2016-06-20,519.29 Kb,11
LER 15-007-00 for James A. Fitzpatrick Regarding Slow Exhaust Fan Start Leads to Secondary Containment Vacuum Below Technical Specification Limit.,ML16032A221,2016-02-09,2016-02-01,524.85 Kb,5
LER 16-001-00 for James A. FitzPatrick Regarding System Actuations during Manual Scram in Response to Frazil Ice Blockage and Residual Transfer.,ML16083A504,2016-03-31,2016-03-23,529.29 Kb,7
"LER 16-003-00 for E.I. Hatch, Unit 1, Regarding Reactor Coolant System Piping Has Unacceptable Weld Indication Discovered During Refueling Outage.",ML16105A219,2016-04-22,2016-04-14,534.78 Kb,6
"LER 16-004-00 for Salem, Unit 1, Regarding Containment Fan Coil Units Inoperable for Longer Than Allowed by Technical Specification.",ML16278A486,2016-10-13,2016-10-04,544.25 Kb,5
LER 15-008-00 for James A. Fitzpatrick Regarding Containment Atmosphere Dilution System Reliability Degraded Due to Manufacturer Defect in Temperature Transmitters.,ML16047A410,2016-02-24,2016-02-16,546.65 Kb,6
"LER 16-005-00 for Shearon Harris Nuclear Power Plant, Unit 1 Regarding Offsite Power Undervoltage Caused Actuation of Several Systems.",ML16342C391,2016-12-15,2016-12-07,547.16 Kb,5
"LER 15-002-002 for Salem, Unit 1, Regarding Condition Prohibited by Technical Specification for One Channel of Steam Generator Level Indication Inoperable.",ML16321A389,2016-11-25,2016-11-16,560.14 Kb,5
"LER 16-005-00 for Salem, Unit 1, Regarding Instrumentation Channels Inoperable for Longer Than Allowed by Technical Specification.",ML16285A347,2016-10-19,2016-10-11,563.21 Kb,5
"LER 16-002-00 for James A. Fitzpatrick Nuclear Power Plant, Regarding Sticking DC Pilot in Solenoid Valve Cluster Assembly Results in Slowly MSIV Closure.",ML16116A245,2016-05-03,2016-04-25,567.88 Kb,5
"LER 15-005-00 for Farley, Unit 1, Regarding Condition Prohibited by Technical Specifications Due to Turbine Driven Auxiliary Feedwater Design Issue.",ML16015A377,2016-01-26,2016-01-15,583.18 Kb,7
"LER 16-006-00 for Salem, Unit 2, Regarding Automatic Reactor Trip Due to Trip of the 21 Reactor Coolant Pump.",ML16305A382,2016-11-08,2016-10-31,587.63 Kb,5
"LER 15-003-00 for Indian Point, Unit 2, Regarding Manual Reactor Trip Due to Indications of Multiple Dropped Control Rods Caused by Loss of Control Rod Power Due to a Power Supply Failure.",ML16041A018,2016-02-19,2016-02-03,587.75 Kb,8
"LER 16-001-00 for Farley, Unit 2, Regarding Manual Reactor Trip Due to High Steam Generator Level.",ML16187A380,2016-07-13,2016-07-05,616.91 Kb,6
"LER 16-005-00 for Salem Generating Station, Unit 2 Regarding Automatic Reactor Trip due to Main Generator Protection Trip.",ML16244A056,2016-09-09,2016-08-29,617.1 Kb,6
"LER 16-006-00 for Sequoyah Nuclear Plant, Unit 1 Regarding Improper Calibration of Reactor Trip Instrumentation Results in Condition Prohibited by Technical Specifications.",ML16256A335,2016-09-20,2016-09-12,643.47 Kb,8
"LER 16-001-00 for Prairie Island, Unit 2, Regarding Reactor Trip Due to a Ground Fault Resulting in a Generator Trip.",ML16043A396,2016-02-23,2016-02-12,650.56 Kb,6
LER 2015-004-01 for Pilgrim Nuclear Power Station Regarding 480V Bus B6 Auto Transfer Function Degraded.,ML16075A255,2016-03-23,2016-03-08,657.95 Kb,10
"LER 16-004-00 for Sequoyah Nuclear Plant, Unit 1, Regarding Emergency Diesel Generator Fire Dampers and Crankcase Pressure Switches Not Analyzed for Withstanding the Effects of a Tornado.",ML16197A034,2016-07-25,2016-07-15,665.81 Kb,7
"LER 15-002-01 for Prairie Island, Unit, Regarding 21 Feedwater Pump Lockout, Reactor Trip Due to Pressure Switch Failure.",ML16174A434,2016-06-30,2016-06-22,668.17 Kb,6
"LER 16-003-00 for Shearon Harris Nuclear Power Plant, Unit 1, Regarding Containment High-Range Radiation Monitors Declared Inoperable Due to Potential for Temperature Induced Current.",ML16279A507,2016-10-14,2016-10-05,678.2 Kb,4
"LER 16-006-00 for Hope Creek, Unit 1, Regarding Mode Change Without B Channel Level Instrumentation Operable.",ML17009A227,2017-01-18,2017-01-09,688.69 Kb,5
LER 16-005-00 for Columbia Generating Station Regarding Leak in Minimum Flow Line Makes HPCS and Primary Containment Inoperable.,ML17046A318,2017-02-24,2017-02-15,710.06 Kb,4
LER 16-002-01 for Pilgrim Regarding Online Maintenance Test Configuration Prohibited By Technical Specifications.,ML16250A013,2016-09-14,2016-08-18,710.21 Kb,10
"LER 16-003-00 for Fort Calhoun, Unit 1, Regarding Unplanned Turbine Trip During DCS Modification Due to Failure to Identify and Disable the Transmitter Deviation Based Trip.",ML16235A500,2016-08-30,2016-08-22,713.79 Kb,5
LER 16-002-00 for Millstone Power Station Unit 2 Regarding Manual Reactor Trip Due Loss Of Two Circulating Water Pumps.,ML16271A409,2016-10-05,2016-09-20,728.4 Kb,6
"LER 15-005-01 for Prairie Island, Unit 1, Regarding Condition Prohibited by Technical Specifications.",ML16285A387,2016-10-19,2016-10-10,739.67 Kb,6
LER 16-001-01 for Columbia Regarding Manual Reactor Scram Following Loss of Reactor Closed Cooling.,ML16207A708,2016-08-02,2016-07-25,757.46 Kb,5
"LER 16-005-00 for Prairie Island, Unit 1, Regarding 121 Motor Driven Cooling Water Pump Auto Start.",ML16281A208,2016-10-18,2016-10-07,780.89 Kb,6
"LER 15-005-01 for Fermi 2, Regarding Secondary Containment Inoperable Due to RBHVAC Damper Malfunction.",ML16082A283,2016-03-30,2016-03-22,784.36 Kb,7
"LER 17-001-00 for Browns Ferry, Unit 1, Regarding Signal Timer for 4kV Shutdown Board C Inoperable for Longer Than Allowed by Technical Specifications Due to Detached Restraining Strap.",ML17052A501,2017-03-01,2017-02-21,787.83 Kb,8
"LER 16-002-00 for Prairie Island, Unit 1, Regarding Listed System Actuation - Motor-Driven Cooling Water Pump Auto-Start.",ML16085A181,2016-04-04,2016-03-25,789.82 Kb,6
"LER 16-004-00 for Prairie Island, Unit 1, Regarding Missing Fire Barrier Between Fire Area (FA) 59 and 85 / Fire Hazard Analysis Drawings Do Not Match Boundary Description.",ML16173A434,2016-06-22,2016-06-21,808.42 Kb,5
"LER 16-001-00 for North Anna Power Station, Unit 2 Regarding Technical Specification Required Shutdown Due to Reactor Coolant System Leak.",ML16271A408,2016-10-05,2016-09-21,809.86 Kb,5
LER 16-001-00 for Fermi 2 Regarding Turbine Stop Valve Closure and Turbine Control Valve Fast Closure Reactor Protection System Functions Considered Inoperable Due to Open Turbine Bypass Valves.,ML16064A289,2016-03-14,2016-03-04,824.73 Kb,6
"LER 05-001-00 for Prairie Island, Units 1 and 2, Regarding Unanalyzed Condition - Procedures Credited by Appendix R Calculations Not in Place.",ML16064A504,2016-03-09,2016-03-04,835.75 Kb,6
"LER 16-004-00 for Brunswick Steam Electric Plant, Unit 1 Regarding Tornado Missile Vulnerability Results in Condition Prohibited by Technical Specifications.",ML16271A187,2016-10-05,2016-09-06,839.39 Kb,6
"LER 16-002-00 for Fermi 2, Regarding Both Residual Heat Removal Low Pressure Coolant Injection Divisions Inoperable Due to Inoperable Injection Valve.",ML16082A458,2016-03-30,2016-03-22,841.3 Kb,6
"LER 16-001-00 for Browns Ferry, Unit 1, Regarding Failure of 4kV Shutdown Board Normal Feeder Breaker Results in Actuations of Emergency Diesel Generators and Containment Isolation Valves.",ML16173A251,2016-06-29,2016-06-21,904.41 Kb,8
"LER 16-002-00 for Palo Verde, Unit 3, Regarding Emergency Diesel Generator Failure Resulting in a Condition Prohibited by Technical Specifications.",ML17046A094,2017-02-24,2017-02-10,911.24 Kb,7
"LER 16-007-00 for Shearon Harris, Unit 1, Regarding Containment Spray System Valve Actuation.",ML16355A325,2016-12-29,2016-12-20,960.07 Kb,5
"LER 16-008-00 for Fermi, Unit 2 Regarding Past Instances of Secondary Containment Pressure Exceeding Technical Specifications Due to Adverse Weather.",ML16320A547,2016-11-23,2016-11-15,962.46 Kb,6
"LER 16-002-00 for Browns Ferry Nuclear Plant, Unit 2, Regarding High Pressure Coolant Injection System Failure Due To Stuck Contactor.",ML16257A506,2016-09-21,2016-09-13,995.72 Kb,8
LER 16-004-00 for V.C. Summer Unit 1 RE: Steam Propagation Barrier Degraded due to Missing Orifices.,ML16319A401,2016-11-22,2016-11-14,1001.48 Kb,5
"LER 16-006-00 For Shearon Harris Nuclear Plant, Unit 1 Regarding Reactor Vessel Closure Head Penetration Nozzle Indications Attributed to Primary Water Stress Corrosion Cracking and a Weld Fabrication Void.",ML16349A547,2016-12-22,2016-12-14,1.02 Mb,5
"LER 16-006-00 for Brunswick, Unit 1, Regarding Control Room Air Conditioning Units Inoperable due to Corroded Supports.",ML17044A235,2017-02-22,2017-02-13,1.06 Mb,6
"LER 16-014-00 for Fermi, Unit 2 Regarding Secondary Containment Pressure Exceeded Technical Specification Due to Adverse Weather.",ML17010A299,2017-01-19,2017-01-10,1.09 Mb,6
"LER 16-013-00 for Fermi, Unit 2 Regarding Secondary Containment Pressure Exceeded Technical Specification Due to Adverse Weather.",ML17010A290,2017-01-19,2017-01-10,1.11 Mb,6
LER 16-004-00 for James A. Fitzpatrick Regarding Transformer Fault Results in Manual Scram and Secondary Containment Vacuum Below Technical Specification Limit.,ML16236A390,2016-08-31,2016-08-23,1.11 Mb,6
Oyster Creek - Special Report for Inoperability of the Turbine Building High Range Radioactive Noble Gas Monitor.,ML16043A356,2016-02-23,2016-01-15,1.13 Mb,3
"LER 16-001-01 for Callaway Plant, Unit 1, Regarding Control Room Air Conditioning Inoperability Due To Essential Service Water Pressure Transient.",ML16294A127,2016-10-28,2016-10-17,1.17 Mb,13
"LER 16-001-00 for Browns Ferry, Unit 3, Regarding Inoperable Residual Heat Removal Pump Results in Condition Prohibited by Technical Specifications and Safety System Functional Failure.",ML16078A138,2016-03-28,2016-03-21,1.19 Mb,9
